fact_id,employee_id,project_id,kpi_id,evaluation_date,kpi_value,kpi_target,status_pencapaian
422720,123,21,10,2025-03-19,87.04,72.0,Tercapai
422721,123,21,11,2025-03-19,91.2,83.0,Tercapai
422722,123,21,12,2025-03-19,92.89,88.0,Tercapai
422723,123,21,13,2025-03-19,90.65,78.0,Tercapai
422724,123,21,14,2025-03-19,92.43,85.0,Tercapai
422725,123,21,15,2025-03-19,88.89,82.0,Tercapai
422726,123,8,1,2024-01-26,91.95,80.0,Tercapai
422727,123,8,2,2024-01-26,87.3,80.0,Tercapai
422728,123,8,3,2024-01-26,93.19,82.0,Tercapai
422729,123,8,4,2024-01-26,86.0,85.0,Tercapai
422730,123,8,5,2024-01-26,80.9,85.0,Tidak Tercapai
422731,123,8,6,2024-01-26,85.89,75.0,Tercapai
422732,123,8,7,2024-01-26,92.06,88.0,Tercapai
422733,123,8,8,2024-01-26,94.14,80.0,Tercapai
422734,123,8,9,2024-01-26,88.72,90.0,Tidak Tercapai
422735,123,8,10,2024-01-26,78.58,72.0,Tercapai
422736,123,8,11,2024-01-26,92.06,83.0,Tercapai
422737,123,8,12,2024-01-26,91.02,88.0,Tercapai
422738,123,8,13,2024-01-26,83.51,78.0,Tercapai
422739,123,8,14,2024-01-26,85.41,85.0,Tercapai
422740,123,8,15,2024-01-26,87.45,82.0,Tercapai
422741,123,23,1,2025-04-26,94.06,80.0,Tercapai
422742,123,23,2,2025-04-26,89.73,80.0,Tercapai
422743,123,23,3,2025-04-26,87.72,82.0,Tercapai
422744,123,23,4,2025-04-26,89.64,85.0,Tercapai
422745,123,23,5,2025-04-26,84.42,85.0,Tidak Tercapai
422746,123,23,6,2025-04-26,94.92,75.0,Tercapai
422747,123,23,7,2025-04-26,95.42,88.0,Tercapai
422748,123,23,8,2025-04-26,88.72,80.0,Tercapai
422749,123,23,9,2025-04-26,91.15,90.0,Tercapai
422750,123,23,10,2025-04-26,83.66,72.0,Tercapai
422751,123,23,11,2025-04-26,95.17,83.0,Tercapai
422752,123,23,12,2025-04-26,88.61,88.0,Tercapai
422753,123,23,13,2025-04-26,90.31,78.0,Tercapai
422754,123,23,14,2025-04-26,83.32,85.0,Tidak Tercapai
422755,123,23,15,2025-04-26,93.07,82.0,Tercapai
422756,123,23,1,2025-05-05,94.12,80.0,Tercapai
422757,123,23,2,2025-05-05,91.45,80.0,Tercapai
422758,123,23,3,2025-05-05,90.81,82.0,Tercapai
422759,123,23,4,2025-05-05,92.92,85.0,Tercapai
422760,123,23,5,2025-05-05,90.72,85.0,Tercapai
422761,123,23,6,2025-05-05,91.89,75.0,Tercapai
422762,123,23,7,2025-05-05,88.98,88.0,Tercapai
422763,123,23,8,2025-05-05,93.42,80.0,Tercapai
422764,123,23,9,2025-05-05,96.69,90.0,Tercapai
422765,123,23,10,2025-05-05,92.38,72.0,Tercapai
422766,123,23,11,2025-05-05,94.16,83.0,Tercapai
422767,123,23,12,2025-05-05,92.73,88.0,Tercapai
422768,123,23,13,2025-05-05,90.14,78.0,Tercapai
422769,123,23,14,2025-05-05,95.35,85.0,Tercapai
422770,123,23,15,2025-05-05,83.85,82.0,Tercapai
422771,123,23,1,2025-05-10,93.88,80.0,Tercapai
422772,123,23,2,2025-05-10,92.02,80.0,Tercapai
422773,123,23,3,2025-05-10,89.49,82.0,Tercapai
422774,123,23,4,2025-05-10,88.98,85.0,Tercapai
422775,123,23,5,2025-05-10,89.94,85.0,Tercapai
422776,123,23,6,2025-05-10,90.83,75.0,Tercapai
422777,123,23,7,2025-05-10,90.29,88.0,Tercapai
422778,123,23,8,2025-05-10,92.56,80.0,Tercapai
422779,123,23,9,2025-05-10,97.24,90.0,Tercapai
422780,123,23,10,2025-05-10,84.83,72.0,Tercapai
422781,123,23,11,2025-05-10,95.81,83.0,Tercapai
422782,123,23,12,2025-05-10,94.33,88.0,Tercapai
422783,123,23,13,2025-05-10,89.3,78.0,Tercapai
422784,123,23,14,2025-05-10,85.97,85.0,Tercapai
422785,123,23,15,2025-05-10,89.25,82.0,Tercapai
422786,123,31,1,2026-02-23,88.92,80.0,Tercapai
422787,123,31,2,2026-02-23,88.18,80.0,Tercapai
422788,123,31,3,2026-02-23,91.44,82.0,Tercapai
422789,123,31,4,2026-02-23,85.28,85.0,Tercapai
422790,123,31,5,2026-02-23,83.45,85.0,Tidak Tercapai
422791,123,31,6,2026-02-23,87.92,75.0,Tercapai
422792,123,31,7,2026-02-23,85.96,88.0,Tidak Tercapai
422793,123,31,8,2026-02-23,85.68,80.0,Tercapai
422794,123,31,9,2026-02-23,89.49,90.0,Tidak Tercapai
422795,123,31,10,2026-02-23,74.19,72.0,Tercapai
422796,123,31,11,2026-02-23,92.31,83.0,Tercapai
422797,123,31,12,2026-02-23,92.68,88.0,Tercapai
422798,123,31,13,2026-02-23,91.65,78.0,Tercapai
422799,123,31,14,2026-02-23,93.16,85.0,Tercapai
422800,123,31,15,2026-02-23,93.72,82.0,Tercapai
422801,158,19,1,2024-12-29,93.66,80.0,Tercapai
422802,158,19,2,2024-12-29,98.0,80.0,Tercapai
422803,158,19,3,2024-12-29,92.47,82.0,Tercapai
422804,158,19,4,2024-12-29,91.32,85.0,Tercapai
422805,158,19,5,2024-12-29,90.17,85.0,Tercapai
422806,158,19,6,2024-12-29,90.86,75.0,Tercapai
422807,158,19,7,2024-12-29,96.99,88.0,Tercapai
422808,158,19,8,2024-12-29,98.0,80.0,Tercapai
422809,158,19,9,2024-12-29,98.0,90.0,Tercapai
422810,158,19,10,2024-12-29,88.09,72.0,Tercapai
422811,158,19,11,2024-12-29,93.19,83.0,Tercapai
422812,158,19,12,2024-12-29,97.83,88.0,Tercapai
422813,158,19,13,2024-12-29,97.99,78.0,Tercapai
422814,158,19,14,2024-12-29,97.11,85.0,Tercapai
422815,158,19,15,2024-12-29,93.89,82.0,Tercapai
422816,158,19,1,2025-01-31,90.09,80.0,Tercapai
422817,158,19,2,2025-01-31,91.44,80.0,Tercapai
422818,158,19,3,2025-01-31,81.83,82.0,Tidak Tercapai
422819,158,19,4,2025-01-31,87.54,85.0,Tercapai
422820,158,19,5,2025-01-31,89.73,85.0,Tercapai
422821,158,19,6,2025-01-31,87.41,75.0,Tercapai
422822,158,19,7,2025-01-31,89.1,88.0,Tercapai
422823,158,19,8,2025-01-31,97.58,80.0,Tercapai
422824,158,19,9,2025-01-31,98.0,90.0,Tercapai
422825,158,19,10,2025-01-31,84.71,72.0,Tercapai
422826,158,19,11,2025-01-31,89.66,83.0,Tercapai
422827,158,19,12,2025-01-31,91.84,88.0,Tercapai
422828,158,19,13,2025-01-31,88.24,78.0,Tercapai
422829,158,19,14,2025-01-31,91.01,85.0,Tercapai
422830,158,19,15,2025-01-31,84.01,82.0,Tercapai
422831,158,17,1,2024-12-09,93.98,80.0,Tercapai
422832,158,17,2,2024-12-09,97.23,80.0,Tercapai
422833,158,17,3,2024-12-09,96.32,82.0,Tercapai
422834,158,17,4,2024-12-09,87.63,85.0,Tercapai
422835,158,17,5,2024-12-09,89.47,85.0,Tercapai
422836,158,17,6,2024-12-09,85.93,75.0,Tercapai
422837,158,17,7,2024-12-09,92.78,88.0,Tercapai
422838,158,17,8,2024-12-09,90.36,80.0,Tercapai
422839,158,17,9,2024-12-09,98.0,90.0,Tercapai
422840,158,17,10,2024-12-09,91.59,72.0,Tercapai
422841,158,17,11,2024-12-09,96.31,83.0,Tercapai
422842,158,17,12,2024-12-09,95.93,88.0,Tercapai
422843,158,17,13,2024-12-09,98.0,78.0,Tercapai
422844,158,17,14,2024-12-09,89.16,85.0,Tercapai
422845,158,17,15,2024-12-09,88.07,82.0,Tercapai
422846,158,17,1,2024-11-27,96.4,80.0,Tercapai
422847,158,17,2,2024-11-27,92.55,80.0,Tercapai
422848,158,17,3,2024-11-27,88.35,82.0,Tercapai
422849,158,17,4,2024-11-27,93.86,85.0,Tercapai
422850,158,17,5,2024-11-27,85.03,85.0,Tercapai
422851,158,17,6,2024-11-27,87.92,75.0,Tercapai
422852,158,17,7,2024-11-27,86.55,88.0,Tidak Tercapai
422853,158,17,8,2024-11-27,94.82,80.0,Tercapai
422854,158,17,9,2024-11-27,98.0,90.0,Tercapai
422855,158,17,10,2024-11-27,87.91,72.0,Tercapai
422856,158,17,11,2024-11-27,93.14,83.0,Tercapai
422857,158,17,12,2024-11-27,98.0,88.0,Tercapai
422858,158,17,13,2024-11-27,96.11,78.0,Tercapai
422859,158,17,14,2024-11-27,98.0,85.0,Tercapai
422860,158,17,15,2024-11-27,94.48,82.0,Tercapai
422861,158,17,1,2024-12-17,95.62,80.0,Tercapai
422862,158,17,2,2024-12-17,98.0,80.0,Tercapai
422863,158,17,3,2024-12-17,92.29,82.0,Tercapai
422864,158,17,4,2024-12-17,93.67,85.0,Tercapai
422865,158,17,5,2024-12-17,84.34,85.0,Tidak Tercapai
422866,158,17,6,2024-12-17,97.88,75.0,Tercapai
422867,158,17,7,2024-12-17,97.2,88.0,Tercapai
422868,158,17,8,2024-12-17,94.45,80.0,Tercapai
422869,158,17,9,2024-12-17,98.0,90.0,Tercapai
422870,158,17,10,2024-12-17,86.66,72.0,Tercapai
422871,158,17,11,2024-12-17,94.91,83.0,Tercapai
422872,158,17,12,2024-12-17,97.77,88.0,Tercapai
422873,158,17,13,2024-12-17,94.98,78.0,Tercapai
422874,158,17,14,2024-12-17,94.37,85.0,Tercapai
422875,158,17,15,2024-12-17,95.7,82.0,Tercapai
422876,158,10,1,2024-05-09,94.3,80.0,Tercapai
422877,158,10,2,2024-05-09,87.47,80.0,Tercapai
422878,158,10,3,2024-05-09,94.61,82.0,Tercapai
422879,158,10,4,2024-05-09,88.44,85.0,Tercapai
422880,158,10,5,2024-05-09,90.33,85.0,Tercapai
422881,158,10,6,2024-05-09,87.05,75.0,Tercapai
422882,158,10,7,2024-05-09,92.07,88.0,Tercapai
422883,158,10,8,2024-05-09,92.89,80.0,Tercapai
422884,158,10,9,2024-05-09,98.0,90.0,Tercapai
422885,158,10,10,2024-05-09,91.33,72.0,Tercapai
422886,158,10,11,2024-05-09,95.56,83.0,Tercapai
422887,158,10,12,2024-05-09,90.99,88.0,Tercapai
422888,158,10,13,2024-05-09,93.38,78.0,Tercapai
422889,158,10,14,2024-05-09,90.97,85.0,Tercapai
422890,158,10,15,2024-05-09,92.3,82.0,Tercapai
422891,158,4,1,2023-10-28,94.87,80.0,Tercapai
422892,158,4,2,2023-10-28,88.54,80.0,Tercapai
422893,158,4,3,2023-10-28,83.93,82.0,Tercapai
422894,158,4,4,2023-10-28,95.19,85.0,Tercapai
422895,158,4,5,2023-10-28,90.56,85.0,Tercapai
422896,158,4,6,2023-10-28,91.49,75.0,Tercapai
422897,158,4,7,2023-10-28,90.96,88.0,Tercapai
422898,158,4,8,2023-10-28,97.42,80.0,Tercapai
422899,158,4,9,2023-10-28,98.0,90.0,Tercapai
422900,158,4,10,2023-10-28,88.42,72.0,Tercapai
422901,158,4,11,2023-10-28,95.98,83.0,Tercapai
422902,158,4,12,2023-10-28,87.9,88.0,Tidak Tercapai
422903,158,4,13,2023-10-28,94.31,78.0,Tercapai
422904,158,4,14,2023-10-28,96.23,85.0,Tercapai
422905,158,4,15,2023-10-28,94.11,82.0,Tercapai
422906,158,4,1,2023-10-17,93.66,80.0,Tercapai
422907,158,4,2,2023-10-17,91.89,80.0,Tercapai
422908,158,4,3,2023-10-17,94.81,82.0,Tercapai
422909,158,4,4,2023-10-17,95.33,85.0,Tercapai
422910,158,4,5,2023-10-17,89.51,85.0,Tercapai
422911,158,4,6,2023-10-17,91.29,75.0,Tercapai
422912,158,4,7,2023-10-17,94.81,88.0,Tercapai
422913,158,4,8,2023-10-17,94.41,80.0,Tercapai
422914,158,4,9,2023-10-17,94.26,90.0,Tercapai
422915,158,4,10,2023-10-17,93.05,72.0,Tercapai
422916,158,4,11,2023-10-17,96.96,83.0,Tercapai
422917,158,4,12,2023-10-17,98.0,88.0,Tercapai
422918,158,4,13,2023-10-17,89.1,78.0,Tercapai
422919,158,4,14,2023-10-17,87.33,85.0,Tercapai
422920,158,4,15,2023-10-17,98.0,82.0,Tercapai
422921,158,4,1,2023-10-08,97.02,80.0,Tercapai
422922,158,4,2,2023-10-08,90.15,80.0,Tercapai
422923,158,4,3,2023-10-08,94.06,82.0,Tercapai
422924,158,4,4,2023-10-08,89.39,85.0,Tercapai
422925,158,4,5,2023-10-08,85.08,85.0,Tercapai
422926,158,4,6,2023-10-08,82.68,75.0,Tercapai
422927,158,4,7,2023-10-08,93.92,88.0,Tercapai
422928,158,4,8,2023-10-08,98.0,80.0,Tercapai
422929,158,4,9,2023-10-08,98.0,90.0,Tercapai
422930,158,4,10,2023-10-08,93.46,72.0,Tercapai
422931,158,4,11,2023-10-08,97.89,83.0,Tercapai
422932,158,4,12,2023-10-08,95.1,88.0,Tercapai
422933,158,4,13,2023-10-08,97.04,78.0,Tercapai
422934,158,4,14,2023-10-08,83.99,85.0,Tidak Tercapai
422935,158,4,15,2023-10-08,96.47,82.0,Tercapai
422936,158,40,1,2023-11-12,89.99,80.0,Tercapai
422937,158,40,2,2023-11-12,90.72,80.0,Tercapai
422938,158,40,3,2023-11-12,94.35,82.0,Tercapai
422939,158,40,4,2023-11-12,95.17,85.0,Tercapai
422940,158,40,5,2023-11-12,89.78,85.0,Tercapai
422941,158,40,6,2023-11-12,93.18,75.0,Tercapai
422942,158,40,7,2023-11-12,96.88,88.0,Tercapai
422943,158,40,8,2023-11-12,92.83,80.0,Tercapai
422944,158,40,9,2023-11-12,98.0,90.0,Tercapai
422945,158,40,10,2023-11-12,97.2,72.0,Tercapai
422946,158,40,11,2023-11-12,94.93,83.0,Tercapai
422947,158,40,12,2023-11-12,94.05,88.0,Tercapai
422948,158,40,13,2023-11-12,94.44,78.0,Tercapai
422949,158,40,14,2023-11-12,91.28,85.0,Tercapai
422950,158,40,15,2023-11-12,96.68,82.0,Tercapai
422951,158,40,1,2023-11-12,98.0,80.0,Tercapai
422952,158,40,2,2023-11-12,93.05,80.0,Tercapai
422953,158,40,3,2023-11-12,88.92,82.0,Tercapai
422954,158,40,4,2023-11-12,98.0,85.0,Tercapai
422955,158,40,5,2023-11-12,92.34,85.0,Tercapai
422956,158,40,6,2023-11-12,84.95,75.0,Tercapai
422957,158,40,7,2023-11-12,98.0,88.0,Tercapai
422958,158,40,8,2023-11-12,97.86,80.0,Tercapai
422959,158,40,9,2023-11-12,98.0,90.0,Tercapai
422960,158,40,10,2023-11-12,94.94,72.0,Tercapai
422961,158,40,11,2023-11-12,98.0,83.0,Tercapai
422962,158,40,12,2023-11-12,91.29,88.0,Tercapai
422963,158,40,13,2023-11-12,91.13,78.0,Tercapai
422964,158,40,14,2023-11-12,90.19,85.0,Tercapai
422965,158,40,15,2023-11-12,92.09,82.0,Tercapai
422966,158,40,1,2023-11-13,94.35,80.0,Tercapai
422967,158,40,2,2023-11-13,92.2,80.0,Tercapai
422968,158,40,3,2023-11-13,87.75,82.0,Tercapai
422969,158,40,4,2023-11-13,88.86,85.0,Tercapai
422970,158,40,5,2023-11-13,90.89,85.0,Tercapai
422971,158,40,6,2023-11-13,94.92,75.0,Tercapai
422972,158,40,7,2023-11-13,92.9,88.0,Tercapai
422973,158,40,8,2023-11-13,96.75,80.0,Tercapai
422974,158,40,9,2023-11-13,93.29,90.0,Tercapai
422975,158,40,10,2023-11-13,78.72,72.0,Tercapai
422976,158,40,11,2023-11-13,95.45,83.0,Tercapai
422977,158,40,12,2023-11-13,92.78,88.0,Tercapai
422978,158,40,13,2023-11-13,90.83,78.0,Tercapai
422979,158,40,14,2023-11-13,88.42,85.0,Tercapai
422980,158,40,15,2023-11-13,91.44,82.0,Tercapai
422981,158,14,1,2024-08-10,87.72,80.0,Tercapai
422982,158,14,2,2024-08-10,88.04,80.0,Tercapai
422983,158,14,3,2024-08-10,84.48,82.0,Tercapai
422984,158,14,4,2024-08-10,81.79,85.0,Tidak Tercapai
422985,158,14,5,2024-08-10,81.51,85.0,Tidak Tercapai
422986,158,14,6,2024-08-10,96.88,75.0,Tercapai
422987,158,14,7,2024-08-10,91.93,88.0,Tercapai
422988,158,14,8,2024-08-10,96.52,80.0,Tercapai
422989,158,14,9,2024-08-10,94.44,90.0,Tercapai
422990,158,14,10,2024-08-10,86.8,72.0,Tercapai
422991,158,14,11,2024-08-10,94.19,83.0,Tercapai
422992,158,14,12,2024-08-10,94.39,88.0,Tercapai
422993,158,14,13,2024-08-10,86.82,78.0,Tercapai
422994,158,14,14,2024-08-10,87.91,85.0,Tercapai
422995,158,14,15,2024-08-10,92.25,82.0,Tercapai
422996,158,14,1,2024-09-05,85.32,80.0,Tercapai
422997,158,14,2,2024-09-05,96.63,80.0,Tercapai
422998,158,14,3,2024-09-05,93.85,82.0,Tercapai
422999,158,14,4,2024-09-05,82.78,85.0,Tidak Tercapai
423000,158,14,5,2024-09-05,87.06,85.0,Tercapai
423001,158,14,6,2024-09-05,89.52,75.0,Tercapai
423002,158,14,7,2024-09-05,96.02,88.0,Tercapai
423003,158,14,8,2024-09-05,97.43,80.0,Tercapai
423004,158,14,9,2024-09-05,93.78,90.0,Tercapai
423005,158,14,10,2024-09-05,96.36,72.0,Tercapai
423006,158,14,11,2024-09-05,93.88,83.0,Tercapai
423007,158,14,12,2024-09-05,92.29,88.0,Tercapai
423008,158,14,13,2024-09-05,94.06,78.0,Tercapai
423009,158,14,14,2024-09-05,91.22,85.0,Tercapai
423010,158,14,15,2024-09-05,92.98,82.0,Tercapai
423011,158,14,1,2024-09-03,98.0,80.0,Tercapai
423012,158,14,2,2024-09-03,92.96,80.0,Tercapai
423013,158,14,3,2024-09-03,86.69,82.0,Tercapai
423014,158,14,4,2024-09-03,87.19,85.0,Tercapai
423015,158,14,5,2024-09-03,95.29,85.0,Tercapai
423016,158,14,6,2024-09-03,91.55,75.0,Tercapai
423017,158,14,7,2024-09-03,87.62,88.0,Tidak Tercapai
423018,158,14,8,2024-09-03,86.47,80.0,Tercapai
423019,158,14,9,2024-09-03,96.1,90.0,Tercapai
423020,158,14,10,2024-09-03,90.33,72.0,Tercapai
423021,158,14,11,2024-09-03,91.68,83.0,Tercapai
423022,158,14,12,2024-09-03,87.19,88.0,Tidak Tercapai
423023,158,14,13,2024-09-03,88.15,78.0,Tercapai
423024,158,14,14,2024-09-03,95.89,85.0,Tercapai
423025,158,14,15,2024-09-03,93.83,82.0,Tercapai
423026,158,3,1,2023-10-21,96.5,80.0,Tercapai
423027,158,3,2,2023-10-21,97.08,80.0,Tercapai
423028,158,3,3,2023-10-21,88.83,82.0,Tercapai
423029,158,3,4,2023-10-21,89.72,85.0,Tercapai
423030,158,3,5,2023-10-21,90.44,85.0,Tercapai
423031,158,3,6,2023-10-21,91.49,75.0,Tercapai
423032,158,3,7,2023-10-21,97.81,88.0,Tercapai
423033,158,3,8,2023-10-21,98.0,80.0,Tercapai
423034,158,3,9,2023-10-21,98.0,90.0,Tercapai
423035,158,3,10,2023-10-21,91.92,72.0,Tercapai
423036,158,3,11,2023-10-21,98.0,83.0,Tercapai
423037,158,3,12,2023-10-21,93.28,88.0,Tercapai
423038,158,3,13,2023-10-21,97.17,78.0,Tercapai
423039,158,3,14,2023-10-21,93.05,85.0,Tercapai
423040,158,3,15,2023-10-21,95.16,82.0,Tercapai
423041,158,23,1,2025-05-17,91.34,80.0,Tercapai
423042,158,23,2,2025-05-17,87.21,80.0,Tercapai
423043,158,23,3,2025-05-17,91.34,82.0,Tercapai
423044,158,23,4,2025-05-17,91.35,85.0,Tercapai
423045,158,23,5,2025-05-17,88.12,85.0,Tercapai
423046,158,23,6,2025-05-17,88.81,75.0,Tercapai
423047,158,23,7,2025-05-17,89.98,88.0,Tercapai
423048,158,23,8,2025-05-17,89.03,80.0,Tercapai
423049,158,23,9,2025-05-17,94.33,90.0,Tercapai
423050,158,23,10,2025-05-17,83.52,72.0,Tercapai
423051,158,23,11,2025-05-17,92.01,83.0,Tercapai
423052,158,23,12,2025-05-17,95.57,88.0,Tercapai
423053,158,23,13,2025-05-17,97.19,78.0,Tercapai
423054,158,23,14,2025-05-17,97.4,85.0,Tercapai
423055,158,23,15,2025-05-17,90.69,82.0,Tercapai
423056,158,23,1,2025-05-19,96.29,80.0,Tercapai
423057,158,23,2,2025-05-19,93.27,80.0,Tercapai
423058,158,23,3,2025-05-19,89.3,82.0,Tercapai
423059,158,23,4,2025-05-19,91.54,85.0,Tercapai
423060,158,23,5,2025-05-19,93.99,85.0,Tercapai
423061,158,23,6,2025-05-19,87.41,75.0,Tercapai
423062,158,23,7,2025-05-19,91.25,88.0,Tercapai
423063,158,23,8,2025-05-19,90.66,80.0,Tercapai
423064,158,23,9,2025-05-19,93.82,90.0,Tercapai
423065,158,23,10,2025-05-19,92.37,72.0,Tercapai
423066,158,23,11,2025-05-19,91.38,83.0,Tercapai
423067,158,23,12,2025-05-19,91.01,88.0,Tercapai
423068,158,23,13,2025-05-19,93.18,78.0,Tercapai
423069,158,23,14,2025-05-19,90.94,85.0,Tercapai
423070,158,23,15,2025-05-19,90.66,82.0,Tercapai
423071,175,21,1,2025-04-09,98.0,80.0,Tercapai
423072,175,21,2,2025-04-09,98.0,80.0,Tercapai
423073,175,21,3,2025-04-09,97.94,82.0,Tercapai
423074,175,21,4,2025-04-09,92.67,85.0,Tercapai
423075,175,21,5,2025-04-09,97.54,85.0,Tercapai
423076,175,21,6,2025-04-09,93.52,75.0,Tercapai
423077,175,21,7,2025-04-09,98.0,88.0,Tercapai
423078,175,21,8,2025-04-09,94.53,80.0,Tercapai
423079,175,21,9,2025-04-09,98.0,90.0,Tercapai
423080,175,21,10,2025-04-09,96.29,72.0,Tercapai
423081,175,21,11,2025-04-09,98.0,83.0,Tercapai
423082,175,21,12,2025-04-09,98.0,88.0,Tercapai
423083,175,21,13,2025-04-09,98.0,78.0,Tercapai
423084,175,21,14,2025-04-09,96.94,85.0,Tercapai
423085,175,21,15,2025-04-09,98.0,82.0,Tercapai
423086,175,21,1,2025-04-09,98.0,80.0,Tercapai
423087,175,21,2,2025-04-09,98.0,80.0,Tercapai
423088,175,21,3,2025-04-09,97.85,82.0,Tercapai
423089,175,21,4,2025-04-09,97.15,85.0,Tercapai
423090,175,21,5,2025-04-09,98.0,85.0,Tercapai
423091,175,21,6,2025-04-09,98.0,75.0,Tercapai
423092,175,21,7,2025-04-09,98.0,88.0,Tercapai
423093,175,21,8,2025-04-09,98.0,80.0,Tercapai
423094,175,21,9,2025-04-09,98.0,90.0,Tercapai
423095,175,21,10,2025-04-09,96.03,72.0,Tercapai
423096,175,21,11,2025-04-09,98.0,83.0,Tercapai
423097,175,21,12,2025-04-09,98.0,88.0,Tercapai
423098,175,21,13,2025-04-09,97.64,78.0,Tercapai
423099,175,21,14,2025-04-09,92.83,85.0,Tercapai
423100,175,21,15,2025-04-09,98.0,82.0,Tercapai
423101,175,21,1,2025-04-05,98.0,80.0,Tercapai
423102,175,21,2,2025-04-05,97.39,80.0,Tercapai
423103,175,21,3,2025-04-05,98.0,82.0,Tercapai
423104,175,21,4,2025-04-05,93.52,85.0,Tercapai
423105,175,21,5,2025-04-05,96.78,85.0,Tercapai
423106,175,21,6,2025-04-05,98.0,75.0,Tercapai
423107,175,21,7,2025-04-05,98.0,88.0,Tercapai
423108,175,21,8,2025-04-05,98.0,80.0,Tercapai
423109,175,21,9,2025-04-05,98.0,90.0,Tercapai
423110,175,21,10,2025-04-05,98.0,72.0,Tercapai
423111,175,21,11,2025-04-05,98.0,83.0,Tercapai
423112,175,21,12,2025-04-05,98.0,88.0,Tercapai
423113,175,21,13,2025-04-05,98.0,78.0,Tercapai
423114,175,21,14,2025-04-05,98.0,85.0,Tercapai
423115,175,21,15,2025-04-05,98.0,82.0,Tercapai
423116,175,36,1,2026-05-10,98.0,80.0,Tercapai
423117,175,36,2,2026-05-10,98.0,80.0,Tercapai
423118,175,36,3,2026-05-10,95.45,82.0,Tercapai
423119,175,36,4,2026-05-10,98.0,85.0,Tercapai
423120,175,36,5,2026-05-10,98.0,85.0,Tercapai
423121,175,36,6,2026-05-10,98.0,75.0,Tercapai
423122,175,36,7,2026-05-10,98.0,88.0,Tercapai
423123,175,36,8,2026-05-10,98.0,80.0,Tercapai
423124,175,36,9,2026-05-10,98.0,90.0,Tercapai
423125,175,36,10,2026-05-10,98.0,72.0,Tercapai
423126,175,36,11,2026-05-10,98.0,83.0,Tercapai
423127,175,36,12,2026-05-10,93.69,88.0,Tercapai
423128,175,36,13,2026-05-10,98.0,78.0,Tercapai
423129,175,36,14,2026-05-10,98.0,85.0,Tercapai
423130,175,36,15,2026-05-10,98.0,82.0,Tercapai
423131,175,36,1,2026-04-29,98.0,80.0,Tercapai
423132,175,36,2,2026-04-29,98.0,80.0,Tercapai
423133,175,36,3,2026-04-29,98.0,82.0,Tercapai
423134,175,36,4,2026-04-29,98.0,85.0,Tercapai
423135,175,36,5,2026-04-29,91.46,85.0,Tercapai
423136,175,36,6,2026-04-29,98.0,75.0,Tercapai
423137,175,36,7,2026-04-29,95.65,88.0,Tercapai
423138,175,36,8,2026-04-29,98.0,80.0,Tercapai
423139,175,36,9,2026-04-29,98.0,90.0,Tercapai
423140,175,36,10,2026-04-29,98.0,72.0,Tercapai
423141,175,36,11,2026-04-29,98.0,83.0,Tercapai
423142,175,36,12,2026-04-29,98.0,88.0,Tercapai
423143,175,36,13,2026-04-29,94.44,78.0,Tercapai
423144,175,36,14,2026-04-29,98.0,85.0,Tercapai
423145,175,36,15,2026-04-29,98.0,82.0,Tercapai
423146,175,4,1,2023-11-09,98.0,80.0,Tercapai
423147,175,4,2,2023-11-09,98.0,80.0,Tercapai
423148,175,4,3,2023-11-09,98.0,82.0,Tercapai
423149,175,4,4,2023-11-09,98.0,85.0,Tercapai
423150,175,4,5,2023-11-09,98.0,85.0,Tercapai
423151,175,4,6,2023-11-09,98.0,75.0,Tercapai
423152,175,4,7,2023-11-09,98.0,88.0,Tercapai
423153,175,4,8,2023-11-09,98.0,80.0,Tercapai
423154,175,4,9,2023-11-09,98.0,90.0,Tercapai
423155,175,4,10,2023-11-09,96.45,72.0,Tercapai
423156,175,4,11,2023-11-09,98.0,83.0,Tercapai
423157,175,4,12,2023-11-09,98.0,88.0,Tercapai
423158,175,4,13,2023-11-09,98.0,78.0,Tercapai
423159,175,4,14,2023-11-09,95.41,85.0,Tercapai
423160,175,4,15,2023-11-09,94.46,82.0,Tercapai
423161,175,4,1,2023-10-31,98.0,80.0,Tercapai
423162,175,4,2,2023-10-31,98.0,80.0,Tercapai
423163,175,4,3,2023-10-31,95.29,82.0,Tercapai
423164,175,4,4,2023-10-31,98.0,85.0,Tercapai
423165,175,4,5,2023-10-31,98.0,85.0,Tercapai
423166,175,4,6,2023-10-31,98.0,75.0,Tercapai
423167,175,4,7,2023-10-31,98.0,88.0,Tercapai
423168,175,4,8,2023-10-31,98.0,80.0,Tercapai
423169,175,4,9,2023-10-31,98.0,90.0,Tercapai
423170,175,4,10,2023-10-31,98.0,72.0,Tercapai
423171,175,4,11,2023-10-31,98.0,83.0,Tercapai
423172,175,4,12,2023-10-31,98.0,88.0,Tercapai
423173,175,4,13,2023-10-31,98.0,78.0,Tercapai
423174,175,4,14,2023-10-31,97.45,85.0,Tercapai
423175,175,4,15,2023-10-31,98.0,82.0,Tercapai
423176,175,4,1,2023-10-05,98.0,80.0,Tercapai
423177,175,4,2,2023-10-05,98.0,80.0,Tercapai
423178,175,4,3,2023-10-05,98.0,82.0,Tercapai
423179,175,4,4,2023-10-05,98.0,85.0,Tercapai
423180,175,4,5,2023-10-05,98.0,85.0,Tercapai
423181,175,4,6,2023-10-05,97.32,75.0,Tercapai
